"","x"
"79098",140796
"79099",140796
"79100",140796
"79101",140796
"79102",140796
"79103",140796
"79104",140796
"79105",140796
"79106",140796
"79107",140796
"79108",140796
"79109",140796
"79110",140796
"79111",140796
"79112",140796
"79113",140796
"79114",140796
"79115",140796
"79116",140796
"79117",140796
"79118",140796
"79119",140796
"79120",140796
"79121",140796
"79122",140796
"79123",140796
"79124",140796
"79125",140796
"79126",140796
"79127",140796
"79128",140796
"79129",140796
"79130",140796
"79131",140796
"79132",140796
"79133",140796
"79134",140796
"79135",140796
"79136",140796
"79137",140796
"79138",140796
"79139",140799
"79140",140799
"79141",140799
"79142",140799
"79143",140799
"79144",140799
"79145",140799
"79146",140799
"79147",140799
"79148",140799
"79149",140799
"79150",140799
"79151",140799
"79152",140799
"79153",140799
"79154",140799
"79155",140799
"79156",140799
"79157",140799
"79158",140799
"79159",140799
"79160",140799
"79161",140799
"79162",140799
"79163",140799
"79164",140799
"79165",140799
"79166",140799
"79167",140799
"79168",140799
"79169",140799
"79170",140799
"79171",140799
"79172",140799
"79173",140799
"79174",140799
"79175",140799
"79176",140799
"79177",140799
"79178",140799
"79179",140799
"79180",140799
"79181",140799
"79182",140799
"79183",140799
"79184",140799
"79185",140799
"79186",140799
"79187",140799
"79188",140799
"79189",140799
"79190",140799
"79191",140799
"79192",140799
"79193",140799
"79194",140799
"79195",140799
"79196",140799
"79197",140799
"79198",140799
"79199",140799
"79200",140799
"79201",140799
"79202",140799
"79203",140799
"79204",140799
"79205",140799
"79206",140799
"79207",140799
"79208",140799
"79209",140799
"79210",140799
"79211",140799
"79212",140799
"79213",140799
"79214",140799
"79215",140799
"79216",140799
"79217",140799
"79218",140799
"79219",140803
"79220",140803
"79221",140803
"79222",140803
"79223",140803
"79224",140803
"79225",140803
"79226",140803
"79227",140803
"79228",140803
"79229",140803
"79230",140803
"79231",140803
"79232",140803
"79233",140803
"79234",140803
"79235",140803
"79236",140803
"79237",140803
"79238",140803
"79239",140803
"79240",140803
"79241",140803
"79242",140803
"79243",140803
"79244",140803
"79245",140803
"79246",140803
"79247",140803
"79248",140803
"79249",140803
"79250",140803
"79251",140803
"79252",140803
"79253",140803
"79254",140803
"79255",140803
"79256",140803
"79257",140803
"79258",140803
"79259",140803
"79260",140803
"79261",140803
"79262",140803
"79263",140807
"79264",140807
"79265",140807
"79266",140807
"79267",140807
"79268",140807
"79269",140807
"79270",140807
"79271",140807
"79272",140807
"79273",140807
"79274",140807
"79275",140807
"79276",140807
"79277",140807
"79278",140807
"79279",140807
"79280",140807
"79281",140807
"79282",140807
"79283",140807
"79284",140807
"79285",140807
"79286",140807
"79287",140807
"79288",140807
"79289",140817
"79290",140817
"79291",140817
"79292",140817
"79293",140817
"79294",140817
"79295",140817
"79296",140817
"79297",140817
"79298",140817
"79299",140817
"79300",140817
"79301",140817
"79302",140817
"79303",140817
"79304",140817
"79305",140817
"79306",140817
"79307",140817
"79308",140817
"79309",140817
"79310",140817
"79311",140817
"79312",140817
"79313",140817
"79314",140817
"79315",140817
"79316",140817
"79317",140817
"79318",140817
"79319",140817
"79320",140817
"79321",140817
"79322",140817
"79323",140817
"79324",140817
"79325",140817
"79326",140817
"79327",140817
"79328",140817
"79329",140817
"79330",140817
"79331",140817
"79332",140817
"79333",140817
"79334",140817
"79335",140817
"79336",140817
"79337",140817
"79338",140817
"79339",140817
"79340",140817
"79341",140826
"79342",140826
"79343",140826
"79344",140826
"79345",140826
"79346",140826
"79347",140826
"79348",140826
"79349",140826
"79350",140826
"79351",140826
"79352",140826
"79353",140826
"79354",140826
"79355",140826
"79356",140826
"79357",140826
"79358",140826
"79359",140826
"79360",140826
"79361",140826
"79362",140826
"79363",140826
"79364",140826
"79365",140826
"79366",140826
"79367",140826
"79368",140826
"79369",140826
"79370",140826
"79371",140826
"79372",140826
"79373",140826
"79374",140826
"79375",140826
"79376",140826
"79377",140826
"79378",140826
"79379",140826
"79380",140826
"79381",140826
"79382",140826
"79383",140826
"79384",140826
"79385",140832
"79386",140832
"79387",140832
"79388",140832
"79389",140832
"79390",140832
"79391",140832
"79392",140832
"79393",140832
"79394",140832
"79395",140832
"79396",140832
"79397",140832
"79398",140832
"79399",140832
"79400",140832
"79401",140832
"79402",140832
"79403",140832
"79404",140832
"79405",140832
"79406",140832
"79407",140832
"79408",140832
"79409",140832
"79410",140832
"79411",140832
"79412",140832
"79413",140832
"79414",140832
"79415",140832
"79416",140832
"79417",140832
"79418",140832
"79419",140832
"79420",140832
"79421",140832
"79422",140832
"79423",140832
"79424",140832
"79425",140832
"79426",140832
"79427",140832
"79428",140832
"79429",140832
"79430",140832
"79431",140832
"79432",140832
"79433",140832
"79434",140832
"79435",140832
"79436",140832
"79437",140836
"79438",140836
"79439",140836
"79440",140836
"79441",140836
"79442",140836
"79443",140836
"79444",140836
"79445",140836
"79446",140836
"79447",140836
"79448",140836
"79449",140836
"79450",140836
"79451",140836
"79452",140836
"79453",140836
"79454",140836
"79455",140836
"79456",140836
"79457",140836
"79458",140836
"79459",140836
"79460",140836
"79461",140836
"79462",140836
"79463",140836
"79464",140836
"79465",140836
"79466",140836
"79467",140836
"79468",140836
"79469",140836
"79470",140836
"79471",140836
"79472",140836
"79473",140836
"79474",140836
"79475",140836
"79476",140836
"79477",140836
"79478",140836
"79479",140836
"79480",140836
"79481",140836
"79482",140836
"79483",140836
"79484",140836
"79485",140836
"79486",140836
"79487",140836
"79488",140836
"79489",140836
"79490",140836
"79491",140836
"79492",140836
"79493",140836
"79494",140836
"79495",140836
"79496",140836
"79497",140836
"79498",140836
"79499",140836
"79500",140836
"79501",140836
"79502",140836
"79503",140836
"79504",140836
"79505",140836
"79506",140836
"79507",140836
"79508",140836
"79509",140836
"79510",140836
"79511",140851
"79512",140851
"79513",140851
"79514",140851
"79515",140851
"79516",140851
"79517",140851
"79518",140851
"79519",140851
"79520",140851
"79521",140851
"79522",140851
"79523",140851
"79524",140851
"79525",140851
"79526",140851
"79527",140851
"79528",140851
"79529",140851
"79530",140851
"79531",140851
"79532",140851
"79533",140851
"79534",140851
"79535",140851
"79536",140851
"79537",140851
"79538",140851
"79539",140851
"79540",140851
"79541",140851
"79542",140851
"79543",140851
"79544",140851
"79545",140851
"79546",140851
"79547",140851
"79548",140851
"79549",140851
"79550",140851
"79551",140851
"79552",140851
"79553",140851
"79554",140851
"79555",140851
"79556",140851
"79557",140851
"79558",140851
"79559",140851
"79560",140851
"79561",140851
"79562",140851
"79563",140851
"79564",140851
"79565",140851
"79566",140852
"79567",140852
"79568",140852
"79569",140852
"79570",140852
"79571",140852
"79572",140852
"79573",140852
"79574",140852
"79575",140852
"79576",140852
"79577",140852
"79578",140852
"79579",140852
"79580",140852
"79581",140852
"79582",140852
"79583",140852
"79584",140852
"79585",140852
"79586",140852
"79587",140852
"79588",140852
"79589",140852
"79590",140852
"79591",140852
"79592",140852
"79593",140852
"79594",140852
"79595",140852
"79596",140852
"79597",140852
"79598",140852
"79599",140852
"79600",140852
"79601",140852
"79602",140852
"79603",140852
"79604",140852
"79605",140852
"79606",140852
"79607",140852
"79608",140852
"79609",140852
"79610",140852
"79611",140852
"79612",140852
"79613",140852
"79614",140852
"79615",140852
"79616",140852
"79617",140852
"79618",140852
"79619",140852
"79620",140852
"79621",140852
"79622",140852
"79623",140852
"79624",140852
"79625",140852
"79626",140852
"79627",140852
"79628",140852
"79629",140852
"79630",140852
"79631",140852
"79632",140852
"79633",140852
"79634",140852
"79635",140852
"79636",140852
"79637",140857
"79638",140857
"79639",140857
"79640",140857
"79641",140857
"79642",140857
"79643",140857
"79644",140857
"79645",140857
"79646",140857
"79647",140857
"79648",140857
"79649",140857
"79650",140857
"79651",140857
"79652",140857
"79653",140857
"79654",140857
"79655",140857
"79656",140859
"79657",140859
"79658",140859
"79659",140859
"79660",140859
"79661",140859
"79662",140859
"79663",140859
"79664",140859
"79665",140859
"79666",140859
"79667",140859
"79668",140859
"79669",140859
"79670",140859
"79671",140859
"79672",140859
"79673",140859
"79674",140859
"79675",140859
"79676",140859
"79677",140859
"79678",140861
"79679",140861
"79680",140861
"79681",140861
"79682",140861
"79683",140861
"79684",140861
"79685",140861
"79686",140861
"79687",140861
"79688",140861
"79689",140861
"79690",140861
"79691",140861
"79692",140861
"79693",140861
"79694",140861
"79695",140861
"79696",140861
"79697",140861
"79698",140861
"79699",140861
"79700",140861
"79701",140861
"79702",140861
"79703",140861
"79704",140861
"79705",140861
"79706",140861
"79707",140861
"79708",140861
"79709",140861
"79710",140861
"79711",140861
"79712",140862
"79713",140862
"79714",140862
"79715",140862
"79716",140862
"79717",140862
"79718",140862
"79719",140862
"79720",140862
"79721",140862
"79722",140862
"79723",140862
"79724",140862
"79725",140862
"79726",140862
"79727",140862
"79728",140862
"79729",140862
"79730",140862
"79731",140862
"79732",140862
"79733",140862
"79734",140862
"79735",140862
"79736",140862
"79737",140862
"79738",140862
"79739",140862
"79740",140862
"79741",140862
"79742",140862
"79743",140862
"79744",140862
"79745",140862
"79746",140862
"79747",140862
"79748",140862
"79749",140862
"79750",140862
"79751",140862
"79752",140862
"79753",140862
"79754",140862
"79755",140862
"79756",140862
"79757",140862
"79758",140862
"79759",140862
"79760",140862
"79761",140862
"79762",140862
"79763",140862
"79764",140866
"79765",140866
"79766",140866
"79767",140866
"79768",140866
"79769",140866
"79770",140866
"79771",140866
"79772",140866
"79773",140866
"79774",140866
"79775",140866
"79776",140866
"79777",140866
"79778",140866
"79779",140866
"79780",140866
"79781",140866
"79782",140866
"79783",140866
"79784",140866
"79785",140866
"79786",140866
"79787",140866
"79788",140866
"79789",140866
"79790",140866
"79791",140866
"79792",140866
"79793",140866
"79794",140866
"79795",140866
"79796",140866
"79797",140866
"79798",140866
"79799",140866
"79800",140866
"79801",140866
"79802",140866
"79803",140866
"79804",140866
"79805",140866
"79806",140866
"79807",140866
"79808",140866
"79809",140866
"79810",140866
"79811",140866
"79812",140866
"79813",140870
"79814",140870
"79815",140870
"79816",140870
"79817",140870
"79818",140870
"79819",140870
"79820",140870
"79821",140870
"79822",140870
"79823",140870
"79824",140870
"79825",140870
"79826",140870
"79827",140870
"79828",140870
"79829",140870
"79830",140870
"79831",140870
"79832",140870
"79833",140870
"79834",140870
"79835",140870
"79836",140870
"79837",140870
"79838",140870
"79839",140870
"79840",140870
"79841",140870
"79842",140870
"79843",140870
"79844",140870
"79845",140870
"79846",140870
"79847",140870
"79848",140870
"79849",140870
"79850",140870
"79851",140870
"79852",140870
"79853",140870
"79854",140870
"79855",140870
"79856",140870
"79857",140870
"79858",140870
"79859",140870
"79860",140870
"79861",140870
"79862",140870
"79863",140870
"79864",140870
"79865",140870
"79866",140870
"79867",140870
"79868",140870
"79869",140870
"79870",140870
"79871",140870
"79872",140870
"79873",140870
"79874",140870
"79875",140870
"79876",140870
"79877",140870
"79878",140870
"79879",140870
"79880",140870
"79881",140870
"79882",140870
"79883",140870
"79884",140870
"79885",140870
"79886",140870
"79887",140870
"79888",140870
"79889",140870
"79890",140870
"79891",140870
"79892",140870
"79893",140870
"79894",140870
"79895",140870
"79896",140870
"79897",140870
"79898",140871
"79899",140871
"79900",140871
"79901",140871
"79902",140871
"79903",140871
"79904",140871
"79905",140871
"79906",140871
"79907",140871
"79908",140871
"79909",140871
"79910",140871
"79911",140871
"79912",140871
"79913",140871
"79914",140871
"79915",140871
"79916",140871
"79917",140871
"79918",140871
"79919",140871
"79920",140871
"79921",140871
"79922",140871
"79923",140871
"79924",140871
"79925",140871
"79926",140871
"79927",140871
"79928",140871
"79929",140871
"79930",140871
"79931",140871
"79932",140871
"79933",140871
"79934",140871
"79935",140871
"79936",140871
"79937",140872
"79938",140872
"79939",140872
"79940",140872
"79941",140872
"79942",140872
"79943",140872
"79944",140872
"79945",140872
"79946",140872
"79947",140872
"79948",140872
"79949",140872
"79950",140872
"79951",140872
"79952",140872
"79953",140872
"79954",140872
"79955",140872
"79956",140872
"79957",140872
"79958",140872
"79959",140872
"79960",140872
"79961",140872
"79962",140872
"79963",140872
"79964",140872
"79965",140872
"79966",140872
"79967",140872
"79968",140872
"79969",140872
"79970",140873
"79971",140873
"79972",140873
"79973",140873
"79974",140873
"79975",140873
"79976",140873
"79977",140873
"79978",140873
"79979",140873
"79980",140873
"79981",140873
"79982",140873
"79983",140873
"79984",140873
"79985",140873
"79986",140873
"79987",140873
"79988",140873
"79989",140873
"79990",140873
"79991",140873
"79992",140873
"79993",140873
"79994",140873
"79995",140873
"79996",140873
"79997",140873
"79998",140873
"79999",140873
"80000",140873
"80001",140873
"80002",140873
"80003",140873
"80004",140873
"80005",140873
"80006",140873
"80007",140873
"80008",140873
"80009",140873
"80010",140873
"80011",140880
"80012",140880
"80013",140880
"80014",140880
"80015",140880
"80016",140880
"80017",140880
"80018",140880
"80019",140880
"80020",140880
"80021",140880
"80022",140880
"80023",140880
"80024",140880
"80025",140880
"80026",140880
"80027",140880
"80028",140880
"80029",140880
"80030",140880
"80031",140880
"80032",140880
"80033",140880
"80034",140880
"80035",140880
"80036",140880
"80037",140880
"80038",140880
"80039",140880
"80040",140880
"80041",140880
"80042",140880
"80043",140880
"80044",140880
"80045",140880
"80046",140880
"80047",140880
"80048",140880
"80049",140880
"80050",140880
"80051",140880
"80052",140880
"80053",140880
"80054",140880
"80055",140880
"80056",140884
"80057",140884
"80058",140884
"80059",140884
"80060",140884
"80061",140884
"80062",140884
"80063",140884
"80064",140884
"80065",140884
"80066",140884
"80067",140884
"80068",140884
"80069",140884
"80070",140884
"80071",140884
"80072",140884
"80073",140884
"80074",140884
"80075",140884
"80076",140884
"80077",140884
"80078",140884
"80079",140884
"80080",140884
"80081",140884
"80082",140884
"80083",140884
"80084",140884
"80085",140884
"80086",140884
"80087",140884
"80088",140884
"80089",140884
"80090",140884
"80091",140884
"80092",140884
"80093",140884
"80094",140884
"80095",140884
"80096",140884
"80097",140884
"80098",140884
"80099",140884
"80100",140884
"80101",140884
"80102",140884
"80103",140884
"80104",140884
"80105",140884
"80106",140884
"80107",140884
"80108",140884
"80109",140889
"80110",140889
"80111",140889
"80112",140889
"80113",140889
"80114",140889
"80115",140889
"80116",140889
"80117",140889
"80118",140889
"80119",140889
"80120",140889
"80121",140889
"80122",140889
"80123",140889
"80124",140889
"80125",140889
"80126",140889
"80127",140889
"80128",140904
"80129",140904
"80130",140904
"80131",140904
"80132",140904
"80133",140904
"80134",140904
"80135",140904
"80136",140904
"80137",140904
"80138",140904
"80139",140904
"80140",140904
"80141",140904
"80142",140904
"80143",140904
"80144",140904
"80145",140904
"80146",140904
"80147",140904
"80148",140904
"80149",140904
"80150",140904
"80151",140904
"80152",140904
"80153",140904
"80154",140904
"80155",140904
"80156",140904
"80157",140904
"80158",140904
"80159",140904
"80160",140904
"80161",140904
"80162",140904
"80163",140904
"80164",140904
"80165",140904
"80166",140904
"80167",140904
"80168",140904
"80169",140904
"80170",140904
"80171",140904
"80172",140904
"80173",140904
"80174",140904
"80175",140904
"80176",140904
"80177",140904
"80178",140904
"80179",140904
"80180",140904
"80181",140904
"80182",140904
"80183",140904
"80184",140904
"80185",140904
"80186",140904
"80187",140904
"80188",140904
"80189",140904
"80190",140904
"80191",140915
"80192",140915
"80193",140915
"80194",140915
"80195",140915
"80196",140915
"80197",140915
"80198",140915
"80199",140915
"80200",140915
"80201",140915
"80202",140915
"80203",140915
"80204",140915
"80205",140915
"80206",140915
"80207",140915
"80208",140915
"80209",140915
"80210",140915
"80211",140915
"80212",140915
"80213",140920
"80214",140920
"80215",140920
"80216",140920
"80217",140920
"80218",140920
"80219",140920
"80220",140920
"80221",140920
"80222",140920
"80223",140920
"80224",140920
"80225",140920
"80226",140920
"80227",140920
"80228",140920
"80229",140920
"80230",140920
"80231",140920
"80232",140920
"80233",140920
"80234",140920
"80235",140920
"80236",140920
"80237",140920
"80238",140920
"80239",140920
"80240",140920
"80241",140920
"80242",140920
"80243",140920
"80244",140920
"80245",140920
"80246",140920
"80247",140920
"80248",140920
"80249",140920
"80250",140920
"80251",140920
"80252",140920
"80253",140920
"80254",140920
"80255",140920
"80256",140920
"80257",140920
"80258",140920
"80259",140920
"80260",140920
"80261",140920
"80262",140920
"80263",140920
"80264",140920
"80265",140920
"80266",140920
"80267",140920
"80268",140920
"80269",140920
"80270",140920
"80271",140920
"80272",140920
"80273",140920
"80274",140920
"80275",140920
"80276",140920
"80277",140922
"80278",140922
"80279",140922
"80280",140922
"80281",140922
"80282",140922
"80283",140922
"80284",140922
"80285",140922
"80286",140922
"80287",140922
"80288",140922
"80289",140922
"80290",140922
"80291",140922
"80292",140922
"80293",140922
"80294",140922
"80295",140922
"80296",140922
"80297",140922
"80298",140922
"80299",140922
"80300",140922
"80301",140922
"80302",140922
"80303",140922
"80304",140922
"80305",140922
"80306",140922
"80307",140922
"80308",140922
"80309",140922
"80310",140922
"80311",140922
"80312",140922
"80313",140922
"80314",140922
"80315",140922
"80316",140922
"80317",140922
"80318",140922
"80319",140922
"80320",140922
"80321",140922
"80322",140922
"80323",140922
"80324",140922
"80325",140922
"80326",140922
"80327",140922
"80328",140922
"80329",140922
"80330",140922
"80331",140922
"80332",140922
"80333",140922
"80334",140922
"80335",140922
"80336",140922
"80337",140922
"80338",140922
"80339",140922
"80340",140922
"80341",140922
"80342",140922
"80343",140922
"80344",140922
"80345",140922
"80346",140922
"80347",140922
"80348",140922
"80349",140922
"80350",140922
"80351",140923
"80352",140923
"80353",140923
"80354",140923
"80355",140923
"80356",140923
"80357",140923
"80358",140923
"80359",140923
"80360",140923
"80361",140923
"80362",140923
"80363",140923
"80364",140923
"80365",140923
"80366",140923
"80367",140923
"80368",140923
"80369",140923
"80370",140923
"80371",140923
"80372",140923
"80373",140923
"80374",140923
"80375",140923
"80376",140923
"80377",140923
"80378",140923
"80379",140923
"80380",140923
"80381",140923
"80382",140923
"80383",140923
"80384",140923
"80385",140923
"80386",140923
"80387",140923
"80388",140923
"80389",140923
"80390",140923
"80391",140940
"80392",140940
"80393",140940
"80394",140940
"80395",140940
"80396",140940
"80397",140940
"80398",140940
"80399",140940
"80400",140940
"80401",140940
"80402",140940
"80403",140940
"80404",140940
"80405",140940
"80406",140940
"80407",140940
"80408",140940
"80409",140940
"80410",140940
"80411",140940
"80412",140940
"80413",140940
"80414",140940
"80415",140940
"80416",140940
"80417",140940
"80418",140940
"80419",140940
"80420",140940
"80421",140940
"80422",140940
"80423",140940
"80424",140940
"80425",140940
"80426",140940
"80427",140940
"80428",140940
"80429",140940
"80430",140940
"80431",140940
"80432",140940
"80433",140940
"80434",140942
"80435",140942
"80436",140942
"80437",140942
"80438",140942
"80439",140942
"80440",140942
"80441",140942
"80442",140942
"80443",140942
"80444",140942
"80445",140942
"80446",140942
"80447",140942
"80448",140942
"80449",140942
"80450",140942
"80451",140942
"80452",140942
"80453",140942
"80454",140942
"80455",140942
"80456",140942
"80457",140942
"80458",140942
"80459",140942
"80460",140942
"80461",140942
"80462",140942
"80463",140942
"80464",140942
"80465",140942
"80466",140942
"80467",140942
"80468",140942
"80469",140942
"80470",140942
"80471",140942
"80472",140942
"80473",140942
"80474",140942
"80475",140942
"80476",140942
"80477",140942
"80478",140942
"80479",140942
"80480",140942
"80481",140942
"80482",140942
"80483",140942
"80484",140942
"80485",140942
"80486",140942
"80487",140942
"80488",140942
"80489",140942
"80490",140942
"80491",140943
"80492",140943
"80493",140943
"80494",140943
"80495",140943
"80496",140943
"80497",140943
"80498",140943
"80499",140943
"80500",140943
"80501",140943
"80502",140943
"80503",140943
"80504",140943
"80505",140943
"80506",140943
"80507",140943
"80508",140943
"80509",140943
"80510",140943
"80511",140943
"80512",140943
"80513",140943
"80514",140943
"80515",140943
"80516",140943
"80517",140943
"80518",140943
"80519",140943
"80520",140943
"80521",140943
"80522",140943
"80523",140943
"80524",140943
"80525",140943
"80526",140943
"80527",140943
"80528",140943
"80529",140943
"80530",140943
"80531",140943
"80532",140943
"80533",140943
"80534",140943
"80535",140943
"80536",140943
"80537",140943
"80538",140943
"80539",140943
"80540",140943
"80541",140943
"80542",140943
"80543",140943
"80544",140943
"80545",140943
"80546",140943
"80547",140943
"80548",140943
"80549",140943
"80550",140943
"80551",140943
"80552",140943
"80553",140969
"80554",140969
"80555",140969
"80556",140969
"80557",140969
"80558",140969
"80559",140969
"80560",140969
"80561",140969
"80562",140969
"80563",140969
"80564",140969
"80565",140969
"80566",140969
"80567",140969
"80568",140969
"80569",140969
"80570",140969
"80571",140969
"80572",140969
"80573",140969
"80574",140969
"80575",140969
"80576",140969
"80577",140969
"80578",140969
"80579",140969
"80580",140969
"80581",140969
"80582",140969
"80583",140969
"80584",140969
"80585",140969
"80586",140969
"80587",140969
"80588",140969
"80589",140969
"80590",140969
"80591",140969
"80592",140969
"80593",140969
"80594",140969
"80595",140969
"80596",140969
"80597",140980
"80598",140980
"80599",140980
"80600",140980
"80601",140980
"80602",140980
"80603",140980
"80604",140980
"80605",140980
"80606",140980
"80607",140980
"80608",140980
"80609",140980
"80610",140980
"80611",140980
"80612",140980
"80613",140980
"80614",140980
"80615",140980
"80616",140980
"80617",140980
"80618",140980
"80619",140980
"80620",140980
"80621",140980
"80622",140980
"80623",140980
"80624",140980
"80625",140980
"80626",140980
"80627",140980
"80628",140980
"80629",140980
"80630",140980
"80631",140980
"80632",140980
"80633",140980
"80634",140980
"80635",140980
"80636",140980
"80637",140980
"80638",140980
"80639",140980
"80640",140980
"80641",140981
"80642",140981
"80643",140981
"80644",140981
"80645",140981
"80646",140981
"80647",140981
"80648",140981
"80649",140981
"80650",140981
"80651",140981
"80652",140981
"80653",140981
"80654",140981
"80655",140981
"80656",140981
"80657",140981
"80658",140981
"80659",140981
"80660",140981
"80661",140981
"80662",140981
"80663",140981
"80664",140981
"80665",140981
"80666",140981
"80667",140981
"80668",140981
"80669",140981
"80670",140981
"80671",140981
"80672",140981
"80673",140981
"80674",140981
"80675",140981
"80676",140981
"80677",140986
"80678",140986
"80679",140986
"80680",140986
"80681",140986
"80682",140986
"80683",140986
"80684",140986
"80685",140986
"80686",140986
"80687",140986
"80688",140986
"80689",140986
"80690",140986
"80691",140986
"80692",140986
"80693",140986
"80694",140986
"80695",140986
"80696",140986
"80697",140986
"80698",140986
"80699",140986
"80700",140986
"80701",140986
"80702",140986
"80703",140986
"80704",140986
"80705",140986
"80706",140986
"80707",140986
"80708",140986
"80709",140986
"80710",140986
"80711",140986
"80712",140986
"80713",140986
"80714",140986
"80715",140986
"80716",140986
"80717",140986
"80718",140986
"80719",140986
"80720",140986
"80721",140986
"80722",140986
"80723",140988
"80724",140988
"80725",140988
"80726",140988
"80727",140988
"80728",140988
"80729",140988
"80730",140988
"80731",140988
"80732",140988
"80733",140988
"80734",140988
"80735",140988
"80736",140988
"80737",140988
"80738",140988
"80739",140988
"80740",140988
"80741",140988
"80742",140988
"80743",140988
"80744",140988
"80745",140988
"80746",140988
"80747",140988
"80748",140988
"80749",140988
"80750",140988
"80751",140988
"80752",140988
"80753",140988
"80754",140988
"80755",140988
"80756",140988
"80757",140988
"80758",140988
"80759",140988
"80760",140988
"80761",140988
"80762",140988
"80763",140988
"80764",140988
"80765",140988
"80766",140988
"80767",140988
"80768",140988
"80769",140988
"80770",140988
"80771",140988
"80772",140988
"80773",140988
"80774",140988
"80775",140988
"80776",140988
"80777",140988
"80778",140988
"80779",140988
"80780",140988
"80781",140988
"80782",140988
"80783",140988
"80784",140988
"80785",140988
"80786",140988
"80787",140988
"80788",140988
"80789",140988
"80790",140988
"80791",140988
"80792",140988
"80793",140988
"80794",140988
"80795",140988
"80796",140988
"80797",140988
"80798",140998
"80799",140998
"80800",140998
"80801",140998
"80802",140998
"80803",140998
"80804",140998
"80805",140998
"80806",140998
"80807",140998
"80808",140998
"80809",140998
"80810",140998
"80811",140998
"80812",140998
"80813",140998
"80814",140998
"80815",140998
"80816",140998
"80817",140998
"80818",140998
"80819",140998
"80820",140998
"80821",140998
"80822",140998
"80823",140998
"80824",140998
"80825",140998
"80826",140998
"80827",140998
"80828",140998
"80829",140998
"80830",140998
"80831",140998
"80832",140998
"80833",140998
"80834",140998
"80835",140998
"80836",140998
"80837",140998
"80838",140998
"80839",140998
"80840",140998
"80841",140998
"80842",140998
"80843",140998
"80844",140998
"80845",140998
"80846",140998
"80847",140998
"80848",140998
"80849",140998
"80850",140998
"80851",140998
"80852",140998
"80853",140998
"80854",140998
"80855",140998
"80856",140998
"80857",140998
"80858",140998
"80859",140998
"80860",140998
"80861",140998
"80862",140999
"80863",140999
"80864",140999
"80865",140999
"80866",140999
"80867",140999
"80868",140999
"80869",140999
"80870",140999
"80871",140999
"80872",140999
"80873",140999
"80874",140999
"80875",140999
"80876",140999
"80877",140999
"80878",140999
"80879",140999
"80880",140999
"80881",140999
"80882",140999
"80883",140999
"80884",140999
"80885",140999
"80886",140999
"80887",140999
"80888",140999
"80889",140999
"80890",140999
"80891",140999
"80892",140999
"80893",140999
"80894",140999
"80895",140999
"80896",140999
"80897",140999
"80898",140999
"80899",140999
"80900",140999
"80901",140999
"80902",140999
"80903",140999
"80904",140999
"80905",140999
"80906",140999
"80907",140999
"80908",140999
"80909",140999
"80910",140999
"80911",140999
"80912",140999
"80913",141004
"80914",141004
"80915",141004
"80916",141004
"80917",141004
"80918",141004
"80919",141004
"80920",141004
"80921",141004
"80922",141004
"80923",141004
"80924",141004
"80925",141004
"80926",141004
"80927",141004
"80928",141004
"80929",141004
"80930",141004
"80931",141004
"80932",141004
"80933",141004
"80934",141004
"80935",141004
"80936",141004
"80937",141004
"80938",141004
"80939",141004
"80940",141004
"80941",141004
"80942",141004
"80943",141004
"80944",141004
"80945",141004
"80946",141004
"80947",141004
"80948",141004
"80949",141004
"80950",141004
"80951",141004
"80952",141004
"80953",141004
"80954",141004
"80955",141004
"80956",141004
"80957",141004
"80958",141004
"80959",141004
"80960",141004
"80961",141004
"80962",141004
"80963",141018
"80964",141018
"80965",141018
"80966",141018
"80967",141018
"80968",141018
"80969",141018
"80970",141018
"80971",141018
"80972",141018
"80973",141018
"80974",141018
"80975",141018
"80976",141018
"80977",141018
"80978",141018
"80979",141018
"80980",141018
"80981",141018
"80982",141018
"80983",141018
"80984",141018
"80985",141018
"80986",141018
"80987",141018
"80988",141018
"80989",141018
"80990",141018
"80991",141018
"80992",141018
"80993",141018
"80994",141018
"80995",141018
"80996",141018
"80997",141018
"80998",141018
"80999",141018
"81000",141018
"81001",141018
"81002",141018
"81003",141018
"81004",141018
"81005",141018
"81006",141018
"81007",141018
"81008",141018
"81009",141018
"81010",141018
"81011",141018
"81012",141018
"81013",141018
"81014",141018
"81015",141018
"81016",141018
"81017",141018
"81018",141018
"81019",141018
"81020",141018
"81021",141018
"81022",141018
"81023",141018
"81024",141018
"81025",141018
"81026",141018
"81027",141018
"81028",141018
"81029",141018
"81030",141018
"81031",141018
"81032",141018
"81033",141018
"81034",141018
"81035",141018
"81036",141018
"81037",141018
"81038",141022
"81039",141022
"81040",141022
"81041",141022
"81042",141022
"81043",141022
"81044",141022
"81045",141022
"81046",141022
"81047",141022
"81048",141022
"81049",141022
"81050",141022
"81051",141022
"81052",141022
"81053",141022
"81054",141022
"81055",141022
"81056",141022
"81057",141022
"81058",141022
"81059",141022
"81060",141022
"81061",141022
"81062",141022
"81063",141022
"81064",141022
"81065",141022
"81066",141022
"81067",141022
"81068",141022
"81069",141022
"81070",141022
"81071",141022
"81072",141022
"81073",141022
"81074",141022
"81075",141022
"81076",141022
"81077",141022
"81078",141022
"81079",141022
"81080",141022
"81081",141022
"81082",141022
"81083",141022
"81084",141022
"81085",141022
"81086",141022
"81087",141022
"81088",141023
"81089",141023
"81090",141023
"81091",141023
"81092",141023
"81093",141023
"81094",141023
"81095",141023
"81096",141023
